Gambar,Nama,Link,Harga,Penjual,Lokasi,Rating,Terjual,Deskripsi
https://cf.shopee.co.id/file/f66ae4a264583376cb54409e3a0071cf_tn,Ikan Ekor Biru PREMIUM LOKAL Segar dan Bergaransi / Pack,https://shopee.co.id/Ikan-Ekor-Biru-PREMIUM-LOKAL-Segar-dan-Bergaransi-Pack-i.192151793.10005560531?sp_atk=14fadfcf-b223-4e63-b5ef-b2f18e25b706,59.999,oishiseafood,KOTA JAKARTA TIMUR,5,2,"PREMIUM LOKAL PRODUCT

BACA PENTING !!!!
[SILAHKAN PILIH UKURAN IKAN SESUAI VARIANT, JIKA INGIN UKURAN TERTENTU SILAHKAN CHAT SELLER TERLEBIH DAHULU UNTUK KETERSEDIAANNYA]

*IKAN LANGSUNG DARI NELAYAN DAN BERGARANSI
*KONDISI IKAN BEKU KAPAL SEHINGGA DIJAMIN SEGAR
*GRATIS REQUST BESIHKAN IKAN

Variant Pack:
- Isi 1-3 Ekor 401-500gr
- Isi 4-6 Ekor 401-500gr
- Isi 1-3 Ekor 601-700gr
- Isi 1-3 Ekor 900-1000gr
- Isi 4-6 Ekor 900-1000gr
- dan seterusnya

Deskripsi Produk:
•  Kemasan : 
    Plastik Polietilena (PE) (Plastik Aman Untuk Makanan) + SEAL
•  Kondisi Ikan :
    Dalam Keadaan UTUH
    BELUM DIBERSIHKAN
    BEKU SEGAR (Bukan Beku Stok Lama)
    BEKU DARI KAPAL NELAYAN
    TANPA BAHAN PENGAWET
•  Glassing :
    TIDAK ADA GLASSING
•  Suhu penyimpanan -20 hingga -30
•  Garansi Produk :
    Penggantian Ikan Baru Tanpa biaya tambahan (ongkir dan ikan pengganti) atau
    Pengembalian 100% Dana 
•  Proses produksi diselenggarakan di tempat dan dengan cara yang higienis 
    sehingga kualitas dapat selalu kami pantau & 100% HALAL.
• Semua foto produk adalah tampilan ASLI dari kondisi PRODUK yang sesungguhnya.
• TIDAK GATAL dan AMAN di KONSUMSI

OISHI FRESH MART by Oifresh Group menyediakan Produk Makanan Segar dalam keadaan Beku yang siap untuk diolah untuk Rumahan, Restoran dan Rumah Makan. Produk Makanan Segar yang kami peroleh langsung dari Sumbernya dan di proses pembekuan dengan mesin ABF dengan suhu -45 tanpa menggunakan bahan pengawet kimia apapun, sehingga Kualitas dan Kesegaran Produk dapat terjaga hingga ke tangan konsumen. Silahkan konsultasi dengan Admin Chat kami untuk informasi Produk Makanan Segar yang anda butuhkan.

OPEN RESELLER
OPEN SUPPLIER (Daging, Ayam, Ikan, Udang, Cumi, Frozen Foods dll)

#ekorbiru #ikanekorbiru #ekorbirusegar #ikanlaut #ikanlautsegar #ekorbirubeku #ikanbeku #ikanekorbirubeku #ikanlautbeku #ikanbekusegar #oifreshgroup #oishifreshmart #fresiofoods #fishelmaart"
https://cf.shopee.co.id/file/537f1dedf6e8c12456280dfb3353b026_tn,TENGGIRI STEAK PUTIH PREMIUM - STEAK FRESH MURAH (SIP),https://shopee.co.id/TENGGIRI-STEAK-PUTIH-PREMIUM-STEAK-FRESH-MURAH-(SIP)-i.418057929.4684744992?sp_atk=7f9c8d7c-0733-48ef-b939-a4be73950f0d,47,serba.ikan.pamulang,KOTA TANGERANG SELATAN,5,17,"1] Netto 500gr  isi -+ 4/5 Potong
    Netto 1kg Premium Isi -+ 8/10 Potong
    Netto 1kg Jumbo isi -+ 2/6 Potong
2[ Kami kirim secara acak karena barang campur 
3] Tidak bisa request untuk tenggiri jumbo
4] foto kami ambil ditoko serba ikan fresh
5] Dikemas secara higienis
6] Packing aman dan rapi 

Jadwal Pengiriman ikan
* Jasa Pengiriman via GRAB / GOJEK
Same Day : 6-8 jam (datang tidak menentu - sampai tidak menentu)
Instant : 2-3 jam (datang langsung - langsung diantar)

gunakan lah jasa pengiriman yg sesuai dengan tempat anda.
kami tidak menanggung kerusakan barang selain pengiriman di atas

* Pesanan yg Masuk di jam 6 Pagi - 2 siang (bisa menggunakan pengiriman GRAB/GOJEK SAMEDAY)
* Pesanan yg Masuk di jam 3 sore - 9 malam (bisa menggunakan pengiriman GRAB/GOJEK INSTANT)


MELAYANI PEMBELIAN PARTAI BESAR (CATHERING, HAJATAN & RUMAH MAKAN)"
https://cf.shopee.co.id/file/4d2527b9d27cb5498d177e9979e29b4d_tn,Ikan Asin Sangge Khas Medan 500gr,https://shopee.co.id/Ikan-Asin-Sangge-Khas-Medan-500gr-i.37501527.559479620?sp_atk=b9b23fb9-3250-42bc-9b24-5ff0d745be71,53.9,annysiburian130.,KOTA JAKARTA PUSAT,5,26,"Ikan Asin Khas dari Medan,empuk dan enak.Tidak terlalu asin dan kering tidak lembab."
https://cf.shopee.co.id/file/ffc4a9c215e20296950243aff1ea9e75_tn,Ikan Makarel | Saba Fish @500gr,https://shopee.co.id/Ikan-Makarel-Saba-Fish-500gr-i.63826174.4531297419?sp_atk=a68f3b15-ebab-4d4f-a058-3129f57432bb,32,bigocean,KOTA JAKARTA BARAT,5,44,"Ikan Makarel | ikan saba fish @500gr

Ikan Makarel  yg sehat dan alami. Membantu memelihara kesehatan jantung dan menurunkan kolestrol, serta tinggi kandungan omega 3.

Bisa di olah dengan di goreng kering, balado, di pindang,  atau di panggang sesuai selera

(COCOK DI KONSUMSI KALANGAN GYM, IBU-IBU HAMIL, DIET DAN KONSUMSI SEHARI-HARI RUMAH)

Spesifikasi:
- ikan kondisi utuh
- Berat: 500gr
- ikan ukuran 4-5 ekor
- Vacuum pack
- Tanpa Pewarna (warna alami)
- Tanpa Pengawet

HATI-HATI BARANG MURAH DIPASARAN BELUM TENTU BERKUALITAS BAIK DAN AMAN DI KONSUMSI,
JAMINAN MUTU TERBAIK DENGAN HARGA TERBAIK DARI TOKO KAMI
*kemasan dapat berubah sewaktu-waktu

*Pengiriman dengan GRAB lebih memudahkan kamu, plus ( dipacking rapi dengan kertas khusus untuk menjaga dingin dan basahnya produk)
#makarel #sabafish"
https://cf.shopee.co.id/file/30b8e33af36816bed8e427e894ae61cc_tn,Filet Ikan Dori / Dory Fish Fillet Premium NBL - Non Blood Line 1kg,https://shopee.co.id/Filet-Ikan-Dori-Dory-Fish-Fillet-Premium-NBL-Non-Blood-Line-1kg-i.133313123.2210819683?sp_atk=72c359a6-f81f-48af-84a0-b62446c2d45b,15,triofrozenciwastra,KOTA BANDUNG,5,64,"Fillet dory pangasius adalah daging ikan dori pangasius / dori lokal air tawar (ikan patin) tanpa tulang, yg dikenal dengan ciri khas dagingnya yg lebih lembut da cocok untuk diolah kembali sesuai selera dan keinginan.
fillet dory juga aman dan sehat untuk dikonsumis karena mengandung banyak manfaat seperti : tinggi akan protein, kaya omega-3, tinggi vitamin dan mineral, rendah kalori dan lemak . cocok untuk menu diet lhoo

Terdapat  varian fillet dori:
- Premium NBL (non Blood Line) --> tidak ada garis darah pada fillet dorinya
- Premium (kandungan air 20%)
- Standard (Kandungan air 30-40%)

produk fillet dori standard ditandai dengan pita hitam

Pengiriman dilakukan dari Bandung area Ciwastra

Harap konfirt masi terlebih dahulu ketersediaan stock,
karena kami melayani grosir partai besar pada offline store kami

===PENGIRIMAN===
Pengiriman dengan GoSend / Grabexpress instan
》Senin-Minggu
》08.00-17.00
Pengiriman dengan GoSend / Grabexpress sameday
》Senin-Minggu
》08.00-15.00
Pengiriman dengan JNE YES/Sicepat/J&T
》08.00-13.00

====================
Mohon pastikan ketersediaan stok terlebih dahulu untuk membantu proses pengiriman.
Membeli berarti menyetujui peraturan diatas
Apabila ada pertanyaan dan saran, dapat diajukan melalui chat kami

Selamat berbelanja!!
Best Regards,
Trio Frozen Ciwastra

#FrozenFood #FrozenFoodBandung #MakananBeku #MakananBekuBandung #kentanggoreng #kentangimport #fillet #ikandory #filletpangasiusdory #filletikan #ikancrispy
FilleEceran rasa Grosir"
https://cf.shopee.co.id/file/a04b0120945dd019cd8df029d1c63329_tn,Ikan pari asap / iwak pe,https://shopee.co.id/Ikan-pari-asap-iwak-pe-i.8228790.1679843158?sp_atk=bd8f3fe5-e331-4dde-8f77-a815148e183a,30,ridajanuarisna,KOTA BOGOR,5,32,"#iwakpe 
Ikan pari asap (Kemasan vakum)
Isi 4 potong
Berat kurang lebih 300gr

Wajib tanyakan stok dan pengiriman dahulu sebelum order. 
Hanya dikirim dg go send instant dan jne yes untuk menjaga kualitas barang sampai kepada konsumen. 
Untuk upgrade jne yes silahkan order upgrade jne yes.
Pengiriman dari kota bogor

ikan pari asap asli dari juwana dan pati, diolah dari ikan fresh, tidak bau amoniak, tidak pesing

Transaksi diatas jam 4 sore dikirim keesokan harinya"
https://cf.shopee.co.id/file/33d014125eb49889e7d159d0910c243a_tn,Dahfa Snek Ikan 12 gr - Dried Fish FIllet Snack 12 gr Legendaris,https://shopee.co.id/Dahfa-Snek-Ikan-12-gr-Dried-Fish-FIllet-Snack-12-gr-Legendaris-i.62457661.2534277057?sp_atk=bf52e8b3-c9b6-494b-b31c-a49d3b814581,7,cl889,KOTA PONTIANAK,5,35,"READY...
Harga Rp 7000,-/bungkus
berat 12gr

DAHFA Snek Ikan
atau JUHI/JIUHE
Cemilan yang sangat terkenal
Sangat Digemari 
cuss di order 😁"
https://cf.shopee.co.id/file/4a6d9fa26b31bae4c1ea5cfdfca13697_tn,Ikan Tipis Tarakan isi 400gr,https://shopee.co.id/Ikan-Tipis-Tarakan-isi-400gr-i.9558230.877474598?sp_atk=67a3fae4-f263-40e5-9981-34ea39a6b783,80,sarahfadilla.kontak,KOTA TARAKAN,5,78,Ikan Tipis khas Kota Tarakan
https://cf.shopee.co.id/file/4008b44b8dc30c04b6afc1c8b7e36d63_tn,Ikan dori fillet 1 kg,https://shopee.co.id/Ikan-dori-fillet-1-kg-i.30346818.738202409?sp_atk=ef7da134-c90a-4b84-9012-36a21b823552,37,pelangi_girls_naget,KOTA JAKARTA TIMUR,5,59,"#filletikandori
#ikandorilokal
#ikandori

Ikan dori lokal berat 1 kg
Grade B
ikan dori
berat 1 kg.isi 3 -5 pcs

JANGAN KAGET JIKA BERAT IKAN AKAN MENYUSUT SETELAH TIDAK BEKU

KARENA ;
Ketika ikan habis di bersihkan harus segera diturunkan suhunya. Ini menggunakan es batu, sehingga kandungan asam lemak dan protein terjaga. Kondisi ikan tetap fresh (segar). Kalau ikan dibiarkan saja (tanpa didinginkan), oksidasi lemak terjadi.
Proses oksidasi lemak akan merusak protein pada ikan. Nilai gizi pada ikan turun, sehingga masyarakat yang mengonsumsi tidak mendapatkan gizi penuh.


#Ikan
#dori
#ikandori
#lokal
#frozen
#beku"
https://cf.shopee.co.id/file/0a97fab652d1cb69ac5cf6097813c627_tn,Ikan kembung Banjar 500gr,https://shopee.co.id/Ikan-kembung-Banjar-500gr-i.76588821.9048101252?sp_atk=8f1620c5-81e9-4f8a-8ab7-e3220e3fef24,26,detofarm,KOTA DEPOK,5,16,"ikan kembung banjar
isi 3-5 ekor ( 450gr -500gr ), tergantung stock yg ada
Segar tanpa pengawet
Harga yg tertera adalah harga per 500gr
Dijamin ikannya masih sangat segar karena bukan ikan bekuan atau frozen
Jika ingin ikannya minta dibersihkan,kami bisa membersihkan dan membuang kotorannya🙏
pengiriman H+1
chat Mimin untuk ketersediaan stock

#ikankembungbanjar #ikankembung #sayur #sayurmayur #ikansegar #ayamkampung #ayambroiler"
https://cf.shopee.co.id/file/9926c7bde12196c00d750193a5b40e4f_tn,ikan arwana silver red,https://shopee.co.id/ikan-arwana-silver-red-i.330750369.9842318397?sp_atk=10020911-f579-4f27-b889-cc35f638459c,80,rifkyaryanto,KOTA DEPOK,5,89,"size ikan 14-15 cm

-ikan di kirim dalam kondisi sehat, kalau tidak sehat kami tidak kirim.

-24 jam dilayani dengan baik 😊

-Cek Stock dan tanya² via chat, dengan senang hati di jawab..

-Terima Kasih dan selamat Berbelanja🙏🙏"
https://cf.shopee.co.id/file/7b66c680f812740c904cae39d839e66c_tn,Ikan Selar Segar 1 Kg,https://shopee.co.id/Ikan-Selar-Segar-1-Kg-i.289432477.7546695008?sp_atk=1c5ad394-95e2-4c2d-be9c-173b51f5a5f8,39.999,gerobakikan,KOTA JAKARTA BARAT,5,31,"WAJIB DIBACA SEBELUM ORDER :
HARGA YANG TERTERA ADALAH HARGA PER 1 KG

Bukan Harga per 500 gram atau kurang dari 1 Kg
Jadi Harga kami JELAS TERMURAH ya dibandingkan yang lain :)

SELAR SEGAR

Deskripsi Produk :
• Ikan yang kami jual adalah HASIL LAUT SEGAR TANGKAPAN NELAYAN HARIAN
• Bukan Frozen (Bekuan) atau Stok di Freezer
• Kondisi Ikan dalam keadaan SEGAR & UTUH 
• Menjamin Kualitas Barang yang Baik, karena Kepuasan Anda adalah Prioritas Kami
• Cocok untuk Konsumsi Rumahan & Rumah Makan

Pengiriman :
• Instant estimasi 1 - 2 jam (DISARANKAN)
• Same Day estimasi 3 - 8 jam
• Pastikan Ada yang Menerima Paket
• TULIS KETERANGAN Kemana Barang Dititipkan Bila Rumah Kosong & Beritahu Segera Masukkan ke Freezer/Kulkas

GEROBAK IKAN menyediakan Hasil Laut Segar Tangkapan Nelayan Harian, Ikan Air Tawar dari Tambak, Ikan Beku dari Gudang Penyimpanan (Cold Storage) & Aneka Seafood yang siap diolah untuk Konsumsi Rumahan & Rumah Makan. Silakan konsultasi dengan Admin kami untuk informasi Ikan yang Anda butuhkan."
https://cf.shopee.co.id/file/2d30bf7873996e44e20e1e22600a2b89_tn,Ikan Kakap Giling Super,https://shopee.co.id/Ikan-Kakap-Giling-Super-i.83519261.4338996122?sp_atk=2a0c46ce-4dc5-4ea4-a0bc-5f40e7ef4696,53,jalaikan,KOTA JAKARTA TIMUR,5,67,"BERAT BERSIH 1kg

IKAN KAKAP GILING

100% daging ikan kakap giling tanpa campuran.

Sangat cocok untuk olahan berbahan dasar ikan seperti pempek, tekwan, somay, otak-otak, bakso ikan dan lain sebagainya.

Jaminan Kesegaran Ikan:
Ikan yang kami ambil merupakan ikan pilihan dan dijamin kesegarannya. Berasal dari perairan Laut Jawa dan Selat Karimata. Untuk menjaga kesegaran ikan, setelah ditangkap, ikan langsung dibekukan di dalam freezer hingga dalam perjalanan ke pelabuhan ikan di Jakarta. Ikan dibongkar masih dalam keadaan beku, setelah diolah langsung kami masukan dalam gudang pendingin untuk menjaga kesegaran.

Proses Pengiriman:
Untuk memastikan kesegaran ikan, kami hanya menerima pengiriman pesanan melalui Gosend dan Grab Express. "
https://cf.shopee.co.id/file/c08c816be89022fc8c582787f14087d1_tn,Cumi Sero Segar,https://shopee.co.id/Cumi-Sero-Segar-i.8418220.7024237844?sp_atk=2c8b1f2b-d699-4c79-ac28-64ba0af41271,40,hy.shop,KOTA JAKARTA UTARA,5,90,"Cumi Sero segar terjamin
size jari kelingking dan jari manis dewasa wanita kurang lebih.

Barang Dijamin Fresh karena diambil langsung dari nelayan Cilincing
tanpa bahan pengawet
Segar terjamin kualitasnya

Bisa dikirim dihari yang sama ya
Bisa minta dikupas udangnya
Bisa dibelah bakar, fillet, bersihkan kotoran, dan potong ikan."
https://cf.shopee.co.id/file/4c2ae31fcf7757597ca44c112036ccb5_tn,Ikan Makarel | Saba Fish @1kg,https://shopee.co.id/Ikan-Makarel-Saba-Fish-1kg-i.63826174.3331393623?sp_atk=dea7d6f2-3b0d-408e-a4f7-1879ef60b7cb,63,bigocean,KOTA JAKARTA BARAT,5,19,"Ikan Makarel | ikan saba fish @1kg

Ikan Makarel  yg sehat dan alami. Membantu memelihara kesehatan jantung dan menurunkan kolestrol, serta tinggi kandungan omega 3.

Bisa di olah dengan di goreng kering, balado, di pindang,  atau di panggang sesuai selera

(COCOK DI KONSUMSI KALANGAN GYM, IBU-IBU HAMIL, DIET DAN KONSUMSI SEHARI-HARI RUMAH)

Spesifikasi:
- ikan kondisi utuh
- Berat: 1kg
- ikan ukuran 4-5 ekor
- Vacuum pack
- Tanpa Pewarna (warna alami)
- Tanpa Pengawet

HATI-HATI BARANG MURAH DIPASARAN BELUM TENTU BERKUALITAS BAIK DAN AMAN DI KONSUMSI,
JAMINAN MUTU TERBAIK DENGAN HARGA TERBAIK DARI TOKO KAMI
*kemasan dapat berubah sewaktu-waktu

*Pengiriman dengan GRAB lebih memudahkan kamu, plus ( dipacking rapi dengan kertas khusus untuk menjaga dingin dan basahnya produk)
#makarel #sabafish"
https://cf.shopee.co.id/file/0c282cb5c4ac54dfad33256cd7b6d3fa_tn,IKAN KAKAP MERAH 500 GRAM SEGAR SUPER FILLET BENTUK STEAK,https://shopee.co.id/IKAN-KAKAP-MERAH-500-GRAM-SEGAR-SUPER-FILLET-BENTUK-STEAK-i.279726263.5240252152?sp_atk=47edb71b-9d9b-415d-82f3-65fb87c4340b,45,ibumart_bekasi,KOTA BEKASI,5,38,"Cabang Kami :
TANGERANG SELATAN (Jl. Villa Dago) : https://shopee.co.id/ibu_ikan
DEPOK ( Jln. Tole Iskandar ) : https://shopee.co.id/ibuikan_depok 
TANGERANG KOTA ( Jl. Sukahati ) : https://shopee.co.id/ibuikan_tangerang
BEKASI ( Jln. Pejuang ) : https://shopee.co.id/ibuikan_bekasi
BOGOR  ( Jln. Dr Sumeru ) : https://shopee.co.id/ibuikan_bogor

Fillet Ikan Kakap Merah / Red Snapper SUPER PREMIUM
GRADE A , GRADE HOTEL & RESTORAN

HARAP MEMBACA SEBELUM MEMBELI :

>>> SEAFOOD PASTI AMIS. JIKA mau yang wangi, BERARTI HAMISH. HAMISH DAUD, Suami Raisa

>>> Orderan DIATAS JAM 4 Sore, TIDAK BISA dikirim hari itu juga. Semua DIPROSES Besoknya, Protesnya ke Gojek / Grab kenapa, why, tidak bisa SameDay lagi diatas jam 4 ? Semua by sistem Buuu, bukan kami request OJOLnya manual

>>> PENTING ! Delivery menggunakan SAMEDAY Bisa 4-6 Jam di jalan. Resiko CAIR / SUSUT PASTI ADA, Resiko BONYOK PASTI BISA TERJADI. Jika tidak mau ada RESIKO ITU, BELI LANGSUNG di tempat

>>> Tidak Melayani Pembelian di Tempat. Kami hanya Gudang. Semua transaksi via Shopee ONLY. Keputusan BOS

>>> Tidak Membuka RESELLER. Harga sudah DASAR LAUT. 

>>> Kemasan standar. Request penambahan es batu, tambah cooler dsb. Tidak BISA DILAYANI. Supaya harga kami bisa tetap murah & memang segmen kami adalah pembeli terdekat dengan Gudang kami. 

*HARI MINGGU KAMI TUTUP
Orderan Sabtu diatas jam 4 Sore & Orderan hari Minggu, diproses SENIN. 

*Orderan SAMEDAY SENIN - JUMAT, yang dibuat DIATAS jam 4 sore.  
DIKIRIM BESOK HARInya

*Orderan INSTANT di Senin - Jumat, diatas jam 5 sore, KAMI PROSES BESOKnya

* Tidak melayani pembelian di tempat, karena kami hanya Gudang

* Tidak membuka Reseller. Semua Transaksi hanya melalui Shopee

MEMBELI ARTINYA SETUJU, dengan ketentuan diatas ya bu. Love you so muchhhhh.


Kakap Merah itu ada beberapa jenis. Ada yg dengan Kulit & ada yang tanpa Kulit. Yang dengan KULIT, LEBIH MAHAL.
Kemudian Kakap Merah itu ada yang jenis yang Merah Sawo & Merah Premium.

Ini tipe KAKAP MERAH PREMIUM. KUALITAS HOTEL DAN RESTORAN.

Ikan Kakap Merah Fillet lokal yg sehat dan alami. Membantu memelihara kesehatan jantung dan menurunkan kolestrol, serta tinggi kandungan omega 3.

Bisa di olah dengan di goreng/ teflon, di tim/kukus, atau di panggang sesuai selera

(COCOK DI KONSUMSI KALANGAN GYM, IBU-IBU HAMIL, DIET DAN KONSUMSI SEHARI-HARI RUMAH)

Spesifikasi:
- Tanpa duri/ tulang
- Dengan kulit
- Vacuum pack
- Tanpa Pewarna (warna alami)
-Tanpa Pengawet

HATI-HATI BARANG MURAH DIPASARAN BELUM TENTU BERKUALITAS BAIK DAN AMAN DI KONSUMSI,
JAMINAN MUTU TERBAIK DENGAN HARGA TERBAIK DARI TOKO KAMI"
https://cf.shopee.co.id/file/1ac6c8617fd473a3a0a88aa5389fb7bd_tn,"22 Seafood - Ikan Gabus Fillet 500Gram, Premium - export quality",https://shopee.co.id/22-Seafood-Ikan-Gabus-Fillet-500Gram-Premium-export-quality-i.229530600.4357777324?sp_atk=e462df8d-4201-440a-aec0-ba964f7d63bd,42,22seafoodamt,KOTA JAKARTA UTARA,5,58,"• 𝘉𝘳𝘢𝘯𝘥 22𝘚𝘦𝘢𝘧𝘰𝘰𝘥, produk ini juga tersedia di Carrefour, Lotte, Aeon Mall dan Supermarket di Jakarta


FROZEN GABUS LAUT FILLET 

Size 500 gram/pack 
Berat potongan daging 170 - 200 gram

Keterangan Produk : 
▪ daging beku tanpa bahan pengawet
▪ ikan diproses dengan bersih dan higienis  sesuai dengan standart international
▪ daging tanpa kulit dan sudah cabut tulang
▪ produk dikemas plastik vacuum food grade 
▪ packing box atau styrofoam
▪ pabrik bersertifikasi HALAL dan Sertifikat HACCP serta Uji Laboratorium Mikrobiologi, TPC and E coli
▪ Sudah terpercaya!!

NOTE :
▪ Menerima Pembelian Area Jabodetabek
▪ Pembelian di atas jam 12 siang atau hari libur, produk akan dikirim di hari berikutnya 

Menerima PO untuk Hotel, Restauran, Swalayan, Supermarket dll"
https://cf.shopee.co.id/file/9ee15ff5f263f464e02971248e168d17_tn,Ikan Gurame / Gurami Fresh Segar Kiloan Pasar Murah Jakarta,https://shopee.co.id/Ikan-Gurame-Gurami-Fresh-Segar-Kiloan-Pasar-Murah-Jakarta-i.83389415.1905359942?sp_atk=5292ff1b-cf65-4f2f-8679-e36692a52b70,30,pasarmurahjakarta,KOTA JAKARTA TIMUR,5,63,"Ikan Gurame langsung diambil dari pasar induk sehingga harga sangat bersaing dengan pasar lainnya serta dipilih dengan kualitas terbaik.

Tersedia dalam size 1 kg, dan 1/2 kg,"
https://cf.shopee.co.id/file/8f83c46a08a2ba71ff9fb83473519bb0_tn,Fillet Ikan Dory / Dori / Patin (Pangaseus) White/BL Beku per pack 1kg,https://shopee.co.id/Fillet-Ikan-Dory-Dori-Patin-(Pangaseus)-White-BL-Beku-per-pack-1kg-i.95478367.5228597864?sp_atk=ec1f62fd-1177-4eb7-a650-528a5329cb03,56,javasea,KAB. TANGERANG,5,44,"- Ikan Dory White (Pangaseus)
- Ada Blood Line
- Glazing +/- 30%
- Dikemas dalam plastik vacuum steril
- Dimensi : 28.5 x 18.5 x 5 cm

- Dibekukan dengan teknologi mutakhir Flash-Freezing saat masih dalam keadaan segar
- Alami, tanpa pengawet, bebas hormon/kimia berbahaya
- Uji mutu dilakukan secara berkala terhadap setiap produk
- Cocok untuk Bakar, Goreng, Kukus, dan sebagainya sesuai selera Anda

- Simpan ditempat beku bersuhu -18° derajat Celsius (minus 18°C)
- Tiriskan dahulu sebelum dimasak. Setelah tiris baru dirobek plastiknya.
- Segera habiskan setelah kemasan dibuka, jangan dibekukan ulang karena akan berpengaruh signifikan terhadap kualitas produk."
https://cf.shopee.co.id/file/e955e3ae3c0dd7bd3759c652bee08666_tn,Ikan Pink Danio Zebra,https://shopee.co.id/Ikan-Pink-Danio-Zebra-i.326236103.5561630746?sp_atk=52957a03-2d52-46ef-8032-55b60675ba79,900,awelshopfish,KOTA DEPOK,5,57,"TOLONG DI BACA DAHULU

Barang ready seiring adanya permintaan

1.  Size : medium (remaja)
  Umur : 2/3 bulan 
2. Packing menggunakan oxygen dan di double plastik
3. Ikan yg kami kirim dengan keadaan sehat dan sudah di karantina terlebih dahulu  



 ! WARNING !
 - GARANSI D.O.A Dead On Arrival-

- Garansi hanya berlaku jika ada video unboxingnya tampa di jeda jeda atau di sambung
- Garansi hanya berlaku atau dapat di claim dengan transaksi menggunakan jasa JNE TIKI DAN SI CEPAT (Jika wilayah seluruh pukau jawa)
- LUAR PULAU DI WAJIB MENGGUNAKAN JASA KIRIM SI CEPAT (Akan dapat di claim garansi)
- Garansi tidak bisa di uangkan, akan di ganti ikan di order berikutnya
- Wajib menghubungi pihak penjual melalui fitur chat
- Dilarang keras masuk diskusi komplain maupun memberikan feedback negatif!
- Garasi tidak berlaku jika memberikan ulasan negatif

MOHON DI MAKLUMI MENJUAL HEWAN HIDUP BUKAN MIE INSTAN !

#MEMBELI ARTINYA SETUJU"
https://cf.shopee.co.id/file/cefc6819298b1b4dda6af45dcc73ef4d_tn,IKAN DORY / DORY FILET,https://shopee.co.id/IKAN-DORY-DORY-FILET-i.140384601.4137680558?sp_atk=b8fb12e9-f10d-4bcc-a21a-a2711628dc01,43.5,kitabeef08,KOTA BEKASI,5,39,"Harga Special, Persediaan Terbatas, Premium Quality.

Ikan Dory Fillet Premium Beku Grade A, ukuran kemasan - + 1 kg.
Isi 3 - 5potong. Produk 100% Halal

Produk kami selalu fresh dan tahan lama.
Stock kami selalu terbaru dan berganti setiap minggu.

Notes :
Pengiriman hanya menggunakan layanan Same Day atau Instant untuk menjamin kesegaran produk."
https://cf.shopee.co.id/file/3e37e8fd6ddbeb1be9a5e755bd91be65_tn,IKAN KAKAP GILING SUPER,https://shopee.co.id/IKAN-KAKAP-GILING-SUPER-i.28899756.7229537697?sp_atk=0bfe5739-650e-4b54-b043-c4ae1dd97763,45,zulfiero,KOTA JAKARTA UTARA,5,69,"Baca dulu sebelum di order

Berat barang 1kg 

TERSEDIA 
IKAN TENGGIRI
IKAN KRAPU
IKAN KAKAP
IKAN KURISI
IKAN GOLOK2
IKAN KUNIRAN
KULIT TENGGIRI

UNTUK OLAHAN 
PEMPEK,OTAK2 BAKAR/GORENG,BASO,BATAGOR,SOMAY,TEKWAN

kami akan mengirimkan pesanan anda pada hari yang sama.
Hanya melayani jabodetabek.
Grabe expres
(Kami kirim barang kualitas bagus super fres)

KAMU BISA LANGSUNG KE TOKO KAMI TURKIFOOD.
ALAMAT.
MUARA ANGKE, JLN PENDARATAN UDANG, NO 2, PLUIT, PENJARINGAN JAKARTA UTARA"
https://cf.shopee.co.id/file/aa4413995402b00551a1b15adae7bd52_tn,"ikan senangin,/kuro perkg",https://shopee.co.id/ikan-senangin-kuro-perkg-i.54503301.6793673756?sp_atk=a9bd6a96-dc50-4a06-9057-52bea77141d3,20,riena_lestari87,KOTA TANGERANG,5,37,"ikan senangin segar fres,, untuk uk tergantung stok di lapak,

Pesan sebelum jam 8 pagi dikirim dihari yg sama (jika stok masih ada)
Pesan setelah jam 8 pagi dikirim esok hari ya.. karena ikan cepat habis di lapak, 
Nanti pagi2 ikan yg baru belanja, sudah dipisahkan utk dikirim. 

tolong bantu kasih di note pesanan :
ikan mau dibersihkan+potong atau
ikan dibersihkan saja atau
ikan dikirim utuh.
jika tidak ada note,,maka ikan dikirim utuh (tidak dibersihkan kotoran dan insang)"
https://cf.shopee.co.id/file/847d2110ba7d0ec086d469f278b4c1a7_tn,IKAN MANFISH ALBINO RED EYE,https://shopee.co.id/IKAN-MANFISH-ALBINO-RED-EYE-i.314032915.3654867179?sp_atk=c5eb0d58-84ec-45a0-85e9-b30557b07ba4,7.5,flyfarm.id,KOTA DEPOK,5,94,"ikan Manfish albino
harga satuan"
